1.2000000000000000e-02,5.9883450500000004e+00,5.9882987473295177e+00,5.9502138400000000e+00,5.9781431989289100e+00,7.0964760399999998e+00,5.9534016603213082e+00
1.2999999999999999e-02,5.9872508000000000e+00,5.9873483741023215e+00,6.0641760400000004e+00,5.9772340237881538e+00,5.3626663600000004e+00,5.9526127343506374e+00
1.4000000000000000e-02,5.9864518499999999e+00,5.9864019493623672e+00,6.0471482400000003e+00,5.9763287395533347e+00,5.4854440699999998e+00,5.9518272135181043e+00
1.4999999999999999e-02,5.9854942600000003e+00,5.9854594691631418e+00,5.9584146599999999e+00,5.9754273423354896e+00,5.5354601499999996e+00,5.9510450944202731e+00
1.6000000000000000e-02,5.9846524299999997e+00,5.9845209295620760e+00,6.0263704999999996e+00,5.9745298282495458e+00,6.3949641799999997e+00,5.9502663736571080e+00
1.7000000000000001e-02,5.9834510099999996e+00,5.9835863266205411e+00,5.9402583599999996e+00,5.9736361934143130e+00,6.3685892199999996e+00,5.9494910478319740e+00
1.7999999999999999e-02,5.9826970700000004e+00,5.9826556564038444e+00,5.9734829200000004e+00,5.9727464339524792e+00,5.4105451699999998e+00,5.9487191135516309e+00
1.9000000000000000e-02,5.9816843200000003e+00,5.9817289149812281e+00,5.8657813200000000e+00,5.9718605459906069e+00,4.8331549300000001e+00,5.9479505674262265e+00
2.0000000000000000e-02,5.9809182600000002e+00,5.9808060984258615e+00,6.0579630900000003e+00,5.9709785256591310e+00,7.6811316999999999e+00,5.9471854060693019e+00
2.1000000000000001e-02,5.9798967200000002e+00,5.9798872028148393e+00,6.0719165300000002e+00,5.9701003690923571e+00,3.5720990000000001e+00,5.9464236260977792e+00
2.1999999999999999e-02,5.9790823000000000e+00,5.9789722242291763e+00,5.9508257400000000e+00,5.9692260724284489e+00,6.9541928700000000e+00,5.9456652241319636e+00
2.3000000000000000e-02,5.9779644599999999e+00,5.9780611587538059e+00,6.1148920499999999e+00,5.9683556318094340e+00,6.6933197099999999e+00,5.9449101967955373e+00
2.4000000000000000e-02,5.9771983500000001e+00,5.9771540024775724e+00,5.8863882399999996e+00,5.9674890433811942e+00,6.7898549099999999e+00,5.9441585407155584e+00
2.5000000000000001e-02,5.9761745900000003e+00,5.9762507514932324e+00,5.9461633699999998e+00,5.9666263032934648e+00,4.9369615299999996e+00,5.9434102525224546e+00
2.5999999999999999e-02,5.9754823899999998e+00,5.9753514018974450e+00,5.9613504199999996e+00,5.9657674076998299e+00,4.9461534499999997e+00,5.9426653288500244e+00
2.7000000000000000e-02,5.9745256199999996e+00,5.9744559497907712e+00,5.8734004100000003e+00,5.9649123527577146e+00,4.8705108399999997e+00,5.9419237663354263e+00
2.8000000000000001e-02,5.9736744200000000e+00,5.9735643912776712e+00,5.9973709700000004e+00,5.9640611346283885e+00,6.8280400099999996e+00,5.9411855616191831e+00
2.9000000000000001e-02,5.9726877299999996e+00,5.9726767224664972e+00,5.8551134700000000e+00,5.9632137494769566e+00,6.8866096700000003e+00,5.9404507113451759e+00
2.9999999999999999e-02,5.9718029699999997e+00,5.9717929394694895e+00,5.9605399900000000e+00,5.9623701934723563e+00,5.7270611100000002e+00,5.9397192121606386e+00
3.1000000000000000e-02,5.9708579200000003e+00,5.9709130384027791e+00,5.7356426899999997e+00,5.9615304627873549e+00,7.0286415800000004e+00,5.9389910607161562e+00
3.2000000000000001e-02,5.9699396399999998e+00,5.9700370153863744e+00,5.8633191000000000e+00,5.9606945535985449e+00,6.7649139299999996e+00,5.9382662536656632e+00
3.3000000000000002e-02,5.9692129899999999e+00,5.9691648665441646e+00,6.0255377100000000e+00,5.9598624620863401e+00,4.9915954899999999e+00,5.9375447876664351e+00
3.4000000000000002e-02,5.9682721799999996e+00,5.9682965880039109e+00,5.9862292699999999e+00,5.9590341844349730e+00,5.5577912899999999e+00,5.9368266593790926e+00
3.5000000000000003e-02,5.9674848000000003e+00,5.9674321758972457e+00,6.0863887099999996e+00,5.9582097168324877e+00,4.8999029800000002e+00,5.9361118654675913e+00
3.5999999999999997e-02,5.9667172700000002e+00,5.9665716263596682e+00,5.8957939200000000e+00,5.9573890554707400e+00,6.0599123600000002e+00,5.9354004025992220e+00
3.6999999999999998e-02,5.9656639699999996e+00,5.9657149355305412e+00,5.8017131700000002e+00,5.9565721965453928e+00,4.9579797399999999e+00,5.9346922674446070e+00
3.7999999999999999e-02,5.9647339099999996e+00,5.9648620995530832e+00,6.1534853199999997e+00,5.9557591362559084e+00,5.1892627700000000e+00,5.9339874566776949e+00
3.9000000000000000e-02,5.9639478600000002e+00,5.9640131145743709e+00,5.9128986000000001e+00,5.9549498708055513e+00,6.8619641400000004e+00,5.9332859669757605e+00
4.0000000000000001e-02,5.9630805999999996e+00,5.9631679767453285e+00,5.6684695300000003e+00,5.9541443964013787e+00,6.6342608700000003e+00,5.9325877950193986e+00
4.1000000000000002e-02,5.9624576899999999e+00,5.9623266822207306e+00,5.8278246100000004e+00,5.9533427092542386e+00,6.8059652799999997e+00,5.9318929374925222e+00
4.2000000000000003e-02,5.9614635600000003e+00,5.9614892271591939e+00,6.0360105600000002e+00,5.9525448055787678e+00,5.3018914300000004e+00,5.9312013910823573e+00
4.2999999999999997e-02,5.9606871999999997e+00,5.9606556077231740e+00,5.9653066399999997e+00,5.9517506815933849e+00,6.8335728500000004e+00,5.9305131524794437e+00
4.3999999999999997e-02,5.9597169900000004e+00,5.9598258200789633e+00,5.8877648799999998e+00,5.9509603335202907e+00,5.7408932300000002e+00,5.9298282183776276e+00
4.4999999999999998e-02,5.9591663300000004e+00,5.9589998603966841e+00,5.9318006299999997e+00,5.9501737575854579e+00,6.5061053500000003e+00,5.9291465854740579e+00
4.5999999999999999e-02,5.9581871099999999e+00,5.9581777248502874e+00,5.9294591199999997e+00,5.9493909500186355e+00,6.0047302599999997e+00,5.9284682504691872e+00
4.7000000000000000e-02,5.9573653400000000e+00,5.9573594096175491e+00,5.8594441499999999e+00,5.9486119070533379e+00,6.0167194300000002e+00,5.9277932100667652e+00
4.8000000000000001e-02,5.9563464599999998e+00,5.9565449108800674e+00,5.9079568699999996e+00,5.9478366249268468e+00,6.5048356299999996e+00,5.9271214609738365e+00
4.9000000000000002e-02,5.9555094999999998e+00,5.9557342248232521e+00,5.9574531000000004e+00,5.9470650998802004e+00,5.4963933000000003e+00,5.9264529999007376e+00
5.0000000000000003e-02,5.9548898599999998e+00,5.9549273476363291e+00,5.8641865500000003e+00,5.9462973281582006e+00,6.3717036399999998e+00,5.9257878235610901e+00
5.0999999999999997e-02,5.9542682800000000e+00,5.9541242755123323e+00,5.9534410600000003e+00,5.9455333060093949e+00,4.7189547400000000e+00,5.9251259286718039e+00
5.1999999999999998e-02,5.9532521899999997e+00,5.9533250046481001e+00,6.0223067099999996e+00,5.9447730296860870e+00,7.0693774800000000e+00,5.9244673119530677e+00
5.2999999999999999e-02,5.9524230700000000e+00,5.9525295312442736e+00,5.9228891399999997e+00,5.9440164954443233e+00,5.7526945100000004e+00,5.9238119701283498e+00
5.3999999999999999e-02,5.9517273700000004e+00,5.9517378515052890e+00,5.8462144199999999e+00,5.9432636995438912e+00,6.8879833499999998e+00,5.9231598999243946e+00
5.5000000000000000e-02,5.9509730100000002e+00,5.9509499616393793e+00,5.8146646500000001e+00,5.9425146382483192e+00,6.1542181899999999e+00,5.9225110980712135e+00
5.6000000000000001e-02,5.9501374000000000e+00,5.9501658578585666e+00,6.1092439699999996e+00,5.9417693078248686e+00,6.0845535999999996e+00,5.9218655613020932e+00
5.7000000000000002e-02,5.9495001299999997e+00,5.9493855363786547e+00,6.0463065100000000e+00,5.9410277045445321e+00,6.1920147900000000e+00,5.9212232863535785e+00
5.8000000000000003e-02,5.9486615100000000e+00,5.9486089934192368e+00,5.9497454200000002e+00,5.9402898246820302e+00,6.2093003099999997e+00,5.9205842699654809e+00
5.8999999999999997e-02,5.9478315700000000e+00,5.9478362252036785e+00,5.8410271900000001e+00,5.9395556645158045e+00,6.3769181499999998e+00,5.9199485088808679e+00
5.9999999999999998e-02,5.9470498400000000e+00,5.9470672279591241e+00,5.9818305399999998e+00,5.9388252203280203e+00,5.0226356900000004e+00,5.9193159998460629e+00
6.0999999999999999e-02,5.9465595100000002e+00,5.9463019979164873e+00,5.8974373099999999e+00,5.9380984884045551e+00,7.3870103299999998e+00,5.9186867396106422e+00
6.2000000000000000e-02,5.9454438900000000e+00,5.9455405313104492e+00,6.0732250299999997e+00,5.9373754650350001e+00,5.9411600399999998e+00,5.9180607249274306e+00
6.3000000000000000e-02,5.9447547800000002e+00,5.9447828243794536e+00,6.0322484599999999e+00,5.9366561465126555e+00,4.6943923300000003e+00,5.9174379525524978e+00
6.4000000000000001e-02,5.9441138499999999e+00,5.9440288733657045e+00,5.9474961899999998e+00,5.9359405291345269e+00,6.6839143700000001e+00,5.9168184192451552e+00
6.5000000000000002e-02,5.9433583199999998e+00,5.9432786745151640e+00,6.0721500600000002e+00,5.9352286092013173e+00,6.6801200500000002e+00,5.9162021217679559e+00
6.6000000000000003e-02,5.9425571000000001e+00,5.9425322240775422e+00,5.9383145099999997e+00,5.9345203830174311e+00,6.0808593100000001e+00,5.9155890568866853e+00
6.7000000000000004e-02,5.9418360899999998e+00,5.9417895183063001e+00,5.9552776300000003e+00,5.9338158468909663e+00,6.4662078200000002e+00,5.9149792213703645e+00
6.8000000000000005e-02,5.9410744800000002e+00,5.9410505534586431e+00,5.7404281399999997e+00,5.9331149971337087e+00,5.7502518199999999e+00,5.9143726119912419e+00
6.9000000000000006e-02,5.9404637899999999e+00,5.9403153257955186e+00,5.7353956400000001e+00,5.9324178300611319e+00,5.6659684600000002e+00,5.9137692255247947e+00
7.0000000000000007e-02,5.9394723200000001e+00,5.9395838315816096e+00,5.9867054399999997e+00,5.9317243419923926e+00,7.1296616400000001e+00,5.9131690587497188e+00
7.0999999999999994e-02,5.9387230999999998e+00,5.9388560670853314e+00,5.9803694800000002e+00,5.9310345292503257e+00,5.0992871600000003e+00,5.9125721084479324e+00
7.1999999999999995e-02,5.9380756000000003e+00,5.9381320285788322e+00,5.9537416299999997e+00,5.9303483881614412e+00,4.4376013800000003e+00,5.9119783714045715e+00
7.2999999999999995e-02,5.9373259699999998e+00,5.9374117123379850e+00,6.0816253600000003e+00,5.9296659150559208e+00,6.0954074299999998e+00,5.9113878444079830e+00
7.3999999999999996e-02,5.9367642099999998e+00,5.9366951146423830e+00,5.9466624699999997e+00,5.9289871062676154e+00,4.8791024099999998e+00,5.9108005242497228e+00
7.4999999999999997e-02,5.9358954099999997e+00,5.9359822317753395e+00,5.9746081599999998e+00,5.9283119581340387e+00,5.5418243499999997e+00,5.9102164077245583e+00
7.5999999999999998e-02,5.9353809599999998e+00,5.9352730600238850e+00,6.0025826400000000e+00,5.9276404669963654e+00,6.5507742200000001e+00,5.9096354916304570e+00
7.6999999999999999e-02,5.9345320900000003e+00,5.9345675956787574e+00,5.8184629100000000e+00,5.9269726291994278e+00,7.5969276499999996e+00,5.9090577727685858e+00
7.8000000000000000e-02,5.9338690400000003e+00,5.9338658350344042e+00,5.8561963700000002e+00,5.9263084410917113e+00,5.1215209200000000e+00,5.9084832479433125e+00
7.9000000000000001e-02,5.9330340899999996e+00,5.9331677743889744e+00,5.9221038699999999e+00,5.9256478990253516e+00,5.5538645799999999e+00,5.9079119139621961e+00
8.0000000000000002e-02,5.9326189200000004e+00,5.9324734100443202e+00,5.8687770800000001e+00,5.9249909993561296e+00,4.8956627199999998e+00,5.9073437676359877e+00
8.1000000000000003e-02,5.9318162599999997e+00,5.9317827383059871e+00,5.9660466500000000e+00,5.9243377384434677e+00,4.5965259800000000e+00,5.9067788057786252e+00
8.2000000000000003e-02,5.9310829900000002e+00,5.9310957554832147e+00,5.9487070500000003e+00,5.9236881126504288e+00,5.8974185500000003e+00,5.9062170252072317e+00
8.3000000000000004e-02,5.9304906400000004e+00,5.9304124578889308e+00,5.9003225900000000e+00,5.9230421183437096e+00,5.7398619599999998e+00,5.9056584227421114e+00
8.4000000000000005e-02,5.9297262799999997e+00,5.9297328418397495e+00,5.9102077900000003e+00,5.9223997518936393e+00,5.4515058500000002e+00,5.9051029952067466e+00
8.5000000000000006e-02,5.9292377099999998e+00,5.9290569036559670e+00,5.9503069999999996e+00,5.9217610096741762e+00,3.4824658799999999e+00,5.9045507394277941e+00
8.5999999999999993e-02,5.9283474299999996e+00,5.9283846396615552e+00,5.8306423100000000e+00,5.9211258880628979e+00,5.3439543599999997e+00,5.9040016522350829e+00
8.6999999999999994e-02,5.9278027499999997e+00,5.9277160461841607e+00,5.9209803499999998e+00,5.9204943834410084e+00,6.5529106900000000e+00,5.9034557304616122e+00
8.7999999999999995e-02,5.9269872599999998e+00,5.9270511195551006e+00,6.0323947899999997e+00,5.9198664921933268e+00,7.5747214999999999e+00,5.9029129709435422e+00
8.8999999999999996e-02,5.9263194900000000e+00,5.9263898561093615e+00,5.8893307200000002e+00,5.9192422107082816e+00,8.1487737500000001e+00,5.9023733705202002e+00
8.9999999999999997e-02,5.9258096099999999e+00,5.9257322521855897e+00,5.6438198599999998e+00,5.9186215353779179e+00,7.6928288800000004e+00,5.9018369260340684e+00
9.0999999999999998e-02,5.9250288299999996e+00,5.9250783041260924e+00,5.9562122700000000e+00,5.9180044625978816e+00,3.7570065900000000e+00,5.9013036343307892e+00
9.1999999999999998e-02,5.9243611800000000e+00,5.9244280082768324e+00,6.0551150399999996e+00,5.9173909887674245e+00,5.1316383900000000e+00,5.9007734922591553e+00
9.2999999999999999e-02,5.9237742200000003e+00,5.9237813609874266e+00,5.9652938899999999e+00,5.9167811102893939e+00,5.1129513700000002e+00,5.9002464966711079e+00
9.4000000000000000e-02,5.9231124800000003e+00,5.9231383586111370e+00,5.9296541400000002e+00,5.9161748235702367e+00,8.5920099299999997e+00,5.8997226444217379e+00
9.5000000000000001e-02,5.9224942699999996e+00,5.9224989975048725e+00,5.9317946399999997e+00,5.9155721250199864e+00,7.2501178099999999e+00,5.8992019323692766e+00
9.6000000000000002e-02,5.9217461499999997e+00,5.9218632740291843e+00,5.8237819300000000e+00,5.9149730110522709e+00,3.9165167200000002e+00,5.8986843573750969e+00
9.7000000000000003e-02,5.9213870899999996e+00,5.9212311845482590e+00,6.0439387599999996e+00,5.9143774780842975e+00,4.0899852699999997e+00,5.8981699163037078e+00
9.8000000000000004e-02,5.9205508099999999e+00,5.9206027254299185e+00,6.0719534800000003e+00,5.9137855225368563e+00,5.4285927000000003e+00,5.8976586060227545e+00
9.9000000000000005e-02,5.9200755999999997e+00,5.9199778930456146e+00,5.9531626700000002e+00,5.9131971408343151e+00,5.6542314400000002e+00,5.8971504234030103e+00
1.0000000000000001e-01,5.9191377799999998e+00,5.9193566837704257e+00,6.1014753400000004e+00,5.9126123294046158e+00,6.1836415000000002e+00,5.8966453653183777e+00
1.0100000000000001e-01,5.9187808300000002e+00,5.9187390939830555e+00,5.8458111700000002e+00,5.9120310846792705e+00,6.3415060600000004e+00,5.8961434286458836e+00
1.0199999999999999e-01,5.9181553600000001e+00,5.9181251200658229e+00,5.9149581299999996e+00,5.9114534030933559e+00,5.0939821199999997e+00,5.8956446102656752e+00
1.0299999999999999e-01,5.9175442499999997e+00,5.9175147584046668e+00,5.8184424000000003e+00,5.9108792810855144e+00,5.6880544999999998e+00,5.8951489070610208e+00
1.0400000000000000e-01,5.9169316199999997e+00,5.9169080053891356e+00,5.8800251200000000e+00,5.9103087150979476e+00,7.4804098999999997e+00,5.8946563159182990e+00
1.0500000000000000e-01,5.9164597900000002e+00,5.9163048574123884e+00,5.9106435399999997e+00,5.9097417015764124e+00,5.9502669700000004e+00,5.8941668337270059e+00
1.0600000000000000e-01,5.9156035100000004e+00,5.9157053108711875e+00,5.7634585500000002e+00,5.9091782369702184e+00,7.2238636600000001e+00,5.8936804573797419e+00
1.0700000000000000e-01,5.9151869499999998e+00,5.9151093621658974e+00,5.8292757300000000e+00,5.9086183177322233e+00,6.2092066099999998e+00,5.8931971837722168e+00
1.0800000000000000e-01,5.9146498300000001e+00,5.9145170077004812e+00,5.9256088099999999e+00,5.9080619403188326e+00,6.8042776199999997e+00,5.8927170098032420e+00
1.0900000000000000e-01,5.9140146199999997e+00,5.9139282438824949e+00,6.0766179700000000e+00,5.9075091011899907e+00,3.3014561100000002e+00,5.8922399323747268e+00
1.1000000000000000e-01,5.9133800399999998e+00,5.9133430671230869e+00,5.8181522299999999e+00,5.9069597968091809e+00,5.5511006800000002e+00,5.8917659483916802e+00
1.1100000000000000e-01,5.9127811599999998e+00,5.9127614738369898e+00,5.8691775200000000e+00,5.9064140236434248e+00,6.9325736700000000e+00,5.8912950547622014e+00
1.1200000000000000e-01,5.9121283000000000e+00,5.9121834604425221e+00,5.9804812199999997e+00,5.9058717781632701e+00,5.5260526399999996e+00,5.8908272483974828e+00
1.1300000000000000e-01,5.9115953799999996e+00,5.9116090233615832e+00,5.7350027800000003e+00,5.9053330568427951e+00,5.7310071999999996e+00,5.8903625262118027e+00
1.1400000000000000e-01,5.9109854899999998e+00,5.9110381590196450e+00,5.9392198100000000e+00,5.9047978561596004e+00,6.0272160399999999e+00,5.8899008851225219e+00
1.1500000000000000e-01,5.9103991100000002e+00,5.9104708638457542e+00,5.8974757499999999e+00,5.9042661725948111e+00,7.0049345499999998e+00,5.8894423220500851e+00
1.1600000000000001e-01,5.9098506000000004e+00,5.9099071342725287e+00,5.8088281600000000e+00,5.9037380026330650e+00,5.4076951500000003e+00,5.8889868339180147e+00
1.1700000000000001e-01,5.9095556900000004e+00,5.9093469667361482e+00,6.0058040000000004e+00,5.9032133427625144e+00,5.7846651099999997e+00,5.8885344176529060e+00
1.1799999999999999e-01,5.9089339299999999e+00,5.9087903576763576e+00,5.9395660799999996e+00,5.9026921894748252e+00,6.6124180700000004e+00,5.8880850701844292e+00
1.1899999999999999e-01,5.9082174199999997e+00,5.9082373035364579e+00,5.9829049300000001e+00,5.9021745392651646e+00,6.9751448500000004e+00,5.8876387884453205e+00
1.2000000000000000e-01,5.9074781400000003e+00,5.9076878007633056e+00,5.8983225800000003e+00,5.9016603886322070e+00,3.0309454200000001e+00,5.8871955693713813e+00
1.2100000000000000e-01,5.9071984400000002e+00,5.9071418458073115e+00,5.9754484500000000e+00,5.9011497340781247e+00,6.8679151899999997e+00,5.8867554099014798e+00
1.2200000000000000e-01,5.9065871500000000e+00,5.9065994351224287e+00,5.6105510399999998e+00,5.9006425721085858e+00,4.9962631699999998e+00,5.8863183069775404e+00
1.2300000000000000e-01,5.9062481299999998e+00,5.9060605651661602e+00,5.8512465000000002e+00,5.9001388992327524e+00,6.3611938300000004e+00,5.8858842575445447e+00
1.2400000000000000e-01,5.9055629300000003e+00,5.9055252323995457e+00,5.8639916599999999e+00,5.8996387119632736e+00,6.4887335700000000e+00,5.8854532585505286e+00
1.2500000000000000e-01,5.9050694100000003e+00,5.9049934332871636e+00,5.9445924500000000e+00,5.8991420068162856e+00,7.4601880300000003e+00,5.8850253069465772e+00
1.2600000000000000e-01,5.9044088300000004e+00,5.9044651642971271e+00,5.8411115899999997e+00,5.8986487803114080e+00,5.6950300599999997e+00,5.8846003996868221e+00
1.2700000000000000e-01,5.9039365600000000e+00,5.9039404219010772e+00,5.9262521799999996e+00,5.8981590289717349e+00,5.0029618600000001e+00,5.8841785337284440e+00
1.2800000000000000e-01,5.9035707000000004e+00,5.9034192025741827e+00,5.9956635800000004e+00,5.8976727493238386e+00,4.4661745100000001e+00,5.8837597060316593e+00
1.2900000000000000e-01,5.9028903300000000e+00,5.9029015027951353e+00,5.7841256899999998e+00,5.8971899378977639e+00,5.2996453299999997e+00,5.8833439135597256e+00
1.3000000000000000e-01,5.9022346499999996e+00,5.9023873190461469e+00,6.0636738000000001e+00,5.8967105912270226e+00,4.5907670200000004e+00,5.8829311532789355e+00
1.3100000000000001e-01,5.9020355200000001e+00,5.9018766478129443e+00,5.9647422800000003e+00,5.8962347058485900e+00,6.5376433199999999e+00,5.8825214221586144e+00
1.3200000000000001e-01,5.9013082800000003e+00,5.9013694855847678e+00,5.9502699699999999e+00,5.8957622783029038e+00,4.9421439600000001e+00,5.8821147171711132e+00
1.3300000000000001e-01,5.9008834300000004e+00,5.9008658288543661e+00,5.8839393099999997e+00,5.8952933051338601e+00,6.7361711099999999e+00,5.8817110352918140e+00
1.3400000000000001e-01,5.9005054399999999e+00,5.9003656741179942e+00,5.7044300699999999e+00,5.8948277828888092e+00,6.1103879499999998e+00,5.8813103734991188e+00
1.3500000000000001e-01,5.8998119300000003e+00,5.8998690178754085e+00,5.9295581200000003e+00,5.8943657081185510e+00,5.3864192800000001e+00,5.8809127287744509e+00
1.3600000000000001e-01,5.8994921099999997e+00,5.8993758566298622e+00,5.9696536800000004e+00,5.8939070773773352e+00,6.2963624999999999e+00,5.8805180981022493e+00
1.3700000000000001e-01,5.8988319599999999e+00,5.8988861868881060e+00,5.8384941599999998e+00,5.8934518872228541e+00,5.4495075000000002e+00,5.8801264784699692e+00
1.3800000000000001e-01,5.8983858299999996e+00,5.8984000051603829e+00,5.7650859700000003e+00,5.8930001342162388e+00,4.7927933700000001e+00,5.8797378668680755e+00
1.3900000000000001e-01,5.8980631700000004e+00,5.8979173079604195e+00,5.7549402399999998e+00,5.8925518149220615e+00,5.5742419500000002e+00,5.8793522602900410e+00
1.4000000000000001e-01,5.8975743899999999e+00,5.8974380918054328e+00,5.7053271099999998e+00,5.8921069259083252e+00,4.8746070799999996e+00,5.8789696557323436e+00
1.4099999999999999e-01,5.8969657700000004e+00,5.8969623532161144e+00,5.9235919900000003e+00,5.8916654637464632e+00,5.6565721399999997e+00,5.8785900501944646e+00
1.4199999999999999e-01,5.8965639000000003e+00,5.8964900887166403e+00,6.0331563199999998e+00,5.8912274250113388e+00,5.6722129800000003e+00,5.8782134406788815e+00
1.4299999999999999e-01,5.8961307200000004e+00,5.8960212948346546e+00,5.8343565999999996e+00,5.8907928062812331e+00,5.9459606899999997e+00,5.8778398241910708e+00
1.4399999999999999e-01,5.8953543200000000e+00,5.8955559681012755e+00,5.9303542199999999e+00,5.8903616041378530e+00,5.3919738400000004e+00,5.8774691977395008e+00
1.4499999999999999e-01,5.8950727900000004e+00,5.8950941050510863e+00,5.9244440300000001e+00,5.8899338151663212e+00,4.5192370200000003e+00,5.8771015583356281e+00
1.4599999999999999e-01,5.8948542899999996e+00,5.8946357022221374e+00,5.8112478200000002e+00,5.8895094359551674e+00,7.5392507799999997e+00,5.8767369029939012e+00
1.4699999999999999e-01,5.8940312300000004e+00,5.8941807561559347e+00,5.8814399699999997e+00,5.8890884630963374e+00,6.3906758100000003e+00,5.8763752287317459e+00
1.4799999999999999e-01,5.8936212399999999e+00,5.8937292633974456e+00,5.7741263199999997e+00,5.8886708931851830e+00,6.3764490199999999e+00,5.8760165325695750e+00
1.4899999999999999e-01,5.8931646600000001e+00,5.8932812204950862e+00,5.8790957400000003e+00,5.8882567228204561e+00,4.8770573300000004e+00,5.8756608115307767e+00
1.4999999999999999e-01,5.8926983300000000e+00,5.8928366240007257e+00,5.7336325900000000e+00,5.8878459486043084e+00,4.9745730200000002e+00,5.8753080626417136e+00
1.5100000000000000e-01,5.8924745400000003e+00,5.8923954704696788e+00,5.8751982800000002e+00,5.8874385671422909e+00,5.1724298500000003e+00,5.8749582829317228e+00
1.5200000000000000e-01,5.8919879999999996e+00,5.8919577564607026e+00,5.9098817900000000e+00,5.8870345750433444e+00,5.5971188400000003e+00,5.8746114694331091e+00
1.5300000000000000e-01,5.8914382700000001e+00,5.8915234785359951e+00,6.0156673300000003e+00,5.8866339689197993e+00,6.8029284199999998e+00,5.8742676191811434e+00
1.5400000000000000e-01,5.8911973099999999e+00,5.8910926332611897e+00,5.8027053799999999e+00,5.8862367453873743e+00,6.5936006000000003e+00,5.8739267292140607e+00
1.5500000000000000e-01,5.8907343799999996e+00,5.8906652172053500e+00,5.9671758800000001e+00,5.8858429010651676e+00,5.0997538999999996e+00,5.8735887965730544e+00
1.5600000000000000e-01,5.8901774900000001e+00,5.8902412269409741e+00,6.0485927799999999e+00,5.8854524325756579e+00,5.2867925500000004e+00,5.8732538183022776e+00
1.5700000000000000e-01,5.8898639299999997e+00,5.8898206590439806e+00,5.8366441299999998e+00,5.8850653365447005e+00,5.0690362000000002e+00,5.8729217914488370e+00
1.5800000000000000e-01,5.8893288500000001e+00,5.8894035100937128e+00,5.9792411300000001e+00,5.8846816096015235e+00,5.7646208400000001e+00,5.8725927130627902e+00
1.5900000000000000e-01,5.8890292999999998e+00,5.8889897766729344e+00,5.8552842700000003e+00,5.8843012483787209e+00,5.2132003600000001e+00,5.8722665801971443e+00
1.6000000000000000e-01,5.8884976299999998e+00,5.8885794553678226e+00,6.1011102199999998e+00,5.8839242495122566e+00,4.6748608599999999e+00,5.8719433899078499e+00
1.6100000000000000e-01,5.8879643000000002e+00,5.8881725427679665e+00,6.0201851499999997e+00,5.8835506096414525e+00,6.6914132600000000e+00,5.8716231392538010e+00
1.6200000000000001e-01,5.8879125600000002e+00,5.8877690354663654e+00,5.8123827600000002e+00,5.8831803254089943e+00,6.6575869699999997e+00,5.8713058252968340e+00
1.6300000000000001e-01,5.8872966099999999e+00,5.8873689300594227e+00,6.0029204500000004e+00,5.8828133934609204e+00,7.8361117900000004e+00,5.8709914451017173e+00
1.6400000000000001e-01,5.8869378399999999e+00,5.8869722231469446e+00,6.0521553499999996e+00,5.8824498104466212e+00,5.8111958899999996e+00,5.8706799957361575e+00
1.6500000000000001e-01,5.8864723500000000e+00,5.8865789113321343e+00,5.7293158300000000e+00,5.8820895730188365e+00,6.2913462100000004e+00,5.8703714742707884e+00
